-0.0146 -0.57535
-0.0126 -0.5878
-0.0106 -0.5861
-0.0086 -0.5861
-0.0066 -0.5787
-0.0046 -0.5861
-0.0026 -0.59917
-0.0006 -0.35404
0.0014 0.47375
0.0034 0.42325
0.0054 0.3654
0.0074 0.3268
0.0094 0.2871
0.0114 0.282
0.0134 0.23885
0.0154 0.2179
0.0174 0.1878
0.0194 0.17985
0.0214 0.14805
0.0234 0.1203
0.0254 0.1101
0.0274 0.09075
0.0294 0.0732
0.0314 0.05105
0.0334 0.0386
0.0354 0.0136
0.0374 0.0017
0.0394 -0.0187
0.0414 -0.0312
0.0434 -0.04995
0.0454 -0.05615
0.0474 -0.0698
0.0494 -0.10725
0.0514 -0.1112
0.0534 -0.11235
0.0554 -0.1316
0.0574 -0.14755
0.0594 -0.1543
0.0614 -0.17475
0.0634 -0.18385
0.0654 -0.19685
0.0674 -0.21845
0.0694 -0.2156
0.0714 -0.23435
0.0734 -0.24225
0.0754 -0.25475
0.0774 -0.2678
0.0794 -0.27745
0.0814 -0.31206
0.0834 -0.06922
0.0854 0.20029
0.0874 0.16227
0.0894 0.16683
0.0914 0.11745
0.0934 0.10325
0.0954 0.1078
0.0974 0.05845
0.0994 0.04425
0.1014 0.04425
0.1034 0.00965
0.1054 0.0068
0.1074 -0.0136
0.1094 -0.0352
0.1114 -0.0403
0.1134 -0.06865
0.1154 -0.07035
0.1174 -0.0919
0.1194 -0.1067
0.1214 -0.1191
0.1234 -0.13108
0.1254 -0.14979
0.1274 -0.15375
0.1294 -0.10326
0.1314 0.074325
0.1334 0.06752
0.1354 0.051065
0.1374 0.028935
0.1394 0.005105
0.1414 -0.0017
0.1434 -0.018725
0.1454 -0.03404
0.1474 -0.04142
0.1494 -0.070355
0.1514 -0.072055
0.1534 0.011915
0.1554 0.014185
0.1574 -0.00454
0.1594 -0.011915
0.1614 -0.020425
0.1634 -0.00227
0.1654 0.00454
0.1674 -0.01078
0.1694 0.0096449
0.1714 -0.00284
0.1734 0.001135
0.1754 0.00624
0.1774 -0.0017
