-0.0156 0.0091126
-0.0136 0.0079619
-0.0116 0.0067863
-0.0096 0.0056141
-0.0076 0.0044419
-0.0056 0.0032845
-0.0036 0.0021123
-0.0016 0.00091397
0.0004 0.00020589
0.0024 0.0011534
0.0044 0.0019999
0.0064 0.0027307
0.0084 0.0033843
0.0104 0.0039585
0.0124 0.0045225
0.0144 0.0050002
0.0164 0.005436
0.0184 0.0058116
0.0204 0.0061713
0.0224 0.0064674
0.0244 0.006708
0.0264 0.0069282
0.0284 0.0071097
0.0304 0.0072561
0.0324 0.0073582
0.0344 0.0074354
0.0364 0.0074626
0.0384 0.007466
0.0404 0.0074286
0.0424 0.0073662
0.0444 0.0072663
0.0464 0.007154
0.0484 0.0070144
0.0504 0.0067999
0.0524 0.0065775
0.0544 0.0063528
0.0564 0.0060896
0.0584 0.0057945
0.0604 0.0054859
0.0624 0.0051364
0.0644 0.0047687
0.0664 0.004375
0.0684 0.0039381
0.0704 0.0035069
0.0724 0.0030382
0.0744 0.0025537
0.0764 0.0020442
0.0784 0.0015086
0.0804 0.00095369
0.0824 0.00032957
0.0844 0.00019113
0.0864 0.0005917
0.0884 0.00091624
0.0904 0.0012499
0.0924 0.0014848
0.0944 0.0016913
0.0964 0.0019069
0.0984 0.0020238
0.1004 0.0021123
0.1024 0.0022008
0.1044 0.0022201
0.1064 0.0022337
0.1084 0.0022065
0.1104 0.0021361
0.1124 0.0020555
0.1144 0.0019182
0.1164 0.0017775
0.1184 0.0015937
0.1204 0.0013803
0.1224 0.0011421
0.1244 0.00087993
0.1264 0.00058035
0.1284 0.00027284
0.1304 6.631e-05
0.1324 0.00021496
0.1344 0.00035
0.1364 0.00045213
0.1384 0.00051
0.1404 0.00052021
0.1424 0.00051681
0.1444 0.00047936
0.1464 0.00041128
0.1484 0.00032844
0.1504 0.00018773
0.1524 4.362e-05
0.1544 6.745e-05
0.1564 9.582e-05
0.1584 8.674e-05
0.1604 6.291e-05
0.1624 2.206e-05
0.1644 1.752e-05
0.1664 2.66e-05
0.1684 5.0401e-06
0.1704 2.433e-05
0.1724 1.865e-05
0.1744 2.092e-05
0.1764 3.34e-05
0.1784 3e-05
