-0.32396 -0.45974 0.18415
-0.32384 -0.46029 0.1841
-0.32373 -0.46085 0.18404
-0.32361 -0.4614 0.18399
-0.32349 -0.46194 0.18393
-0.32338 -0.46249 0.18388
-0.32326 -0.46303 0.18383
-0.32314 -0.46356 0.18377
-0.32303 -0.4641 0.18372
-0.32291 -0.46462 0.18367
-0.32279 -0.46515 0.18361
-0.32268 -0.46568 0.18356
-0.32256 -0.46619 0.1835
-0.32245 -0.46671 0.18345
-0.32233 -0.46723 0.1834
-0.32222 -0.46774 0.18334
-0.3221 -0.46825 0.18329
-0.32199 -0.46875 0.18323
-0.32187 -0.46925 0.18318
-0.32176 -0.46975 0.18313
-0.32164 -0.47025 0.18307
-0.32153 -0.47074 0.18302
-0.32141 -0.47124 0.18297
-0.3213 -0.47172 0.18291
-0.32119 -0.47221 0.18286
-0.32107 -0.47269 0.1828
-0.32096 -0.47317 0.18275
-0.32085 -0.47365 0.1827
-0.32073 -0.47412 0.18264
-0.32062 -0.4746 0.18259
-0.32051 -0.47506 0.18254
-0.32039 -0.47553 0.18248
-0.32028 -0.47599 0.18243
-0.32017 -0.47645 0.18237
-0.32005 -0.47691 0.18232
-0.31994 -0.47737 0.18227
-0.31983 -0.47782 0.18221
-0.31972 -0.47827 0.18216
-0.3196 -0.47872 0.18211
-0.31949 -0.47917 0.18205
-0.31938 -0.47961 0.182
-0.31927 -0.48005 0.18194
-0.31916 -0.48049 0.18189
-0.31905 -0.48093 0.18184
-0.31893 -0.48136 0.18178
-0.31882 -0.48179 0.18173
-0.31871 -0.48222 0.18168
-0.3186 -0.48265 0.18162
-0.31849 -0.48307 0.18157
-0.31838 -0.48349 0.18152
-0.31827 -0.48391 0.18146
-0.31816 -0.48433 0.18141
-0.31805 -0.48474 0.18135
-0.31794 -0.48516 0.1813
-0.31783 -0.48557 0.18125
-0.31772 -0.48598 0.18119
-0.31761 -0.48638 0.18114
-0.3175 -0.48679 0.18109
-0.31739 -0.48719 0.18103
-0.31728 -0.48759 0.18098
-0.31717 -0.48799 0.18093
-0.31706 -0.48838 0.18087
-0.31695 -0.48878 0.18082
-0.31684 -0.48917 0.18077
-0.31673 -0.48956 0.18071
-0.31662 -0.48994 0.18066
-0.31651 -0.49033 0.18061
-0.3164 -0.49071 0.18055
-0.31629 -0.49109 0.1805
-0.31618 -0.49147 0.18045
-0.31608 -0.49185 0.18039
-0.31597 -0.49223 0.18034
-0.31586 -0.4926 0.18028
-0.31575 -0.49297 0.18023
-0.31564 -0.49334 0.18018
-0.31553 -0.49371 0.18012
-0.31543 -0.49407 0.18007
-0.31532 -0.49444 0.18002
-0.31521 -0.4948 0.17996
-0.3151 -0.49516 0.17991
-0.31499 -0.49552 0.17986
-0.31489 -0.49587 0.1798
-0.31478 -0.49623 0.17975
-0.31467 -0.49658 0.1797
-0.31456 -0.49693 0.17964
-0.31446 -0.49728 0.17959
-0.31435 -0.49763 0.17954
-0.31424 -0.49797 0.17948
-0.31414 -0.49831 0.17943
-0.31403 -0.49866 0.17938
-0.31392 -0.499 0.17932
-0.31381 -0.49933 0.17927
-0.31371 -0.49967 0.17922
-0.3136 -0.50001 0.17916
-0.31349 -0.50034 0.17911
-0.31339 -0.50067 0.17906
-0.31328 -0.501 0.179
-0.31318 -0.50133 0.17895
-0.31307 -0.50166 0.1789
-0.31296 -0.50198 0.17885
-0.31286 -0.50231 0.17879
-0.31275 -0.50263 0.17874
-0.31264 -0.50295 0.17869
-0.31254 -0.50327 0.17863
-0.31243 -0.50359 0.17858
-0.31233 -0.5039 0.17853
-0.31222 -0.50422 0.17847
-0.31212 -0.50453 0.17842
-0.31201 -0.50484 0.17837
-0.31191 -0.50515 0.17831
-0.3118 -0.50546 0.17826
-0.31169 -0.50577 0.17821
-0.31159 -0.50607 0.17815
-0.31148 -0.50637 0.1781
-0.31138 -0.50668 0.17805
-0.31127 -0.50698 0.17799
-0.31117 -0.50728 0.17794
-0.31106 -0.50757 0.17789
-0.31096 -0.50787 0.17783
-0.31085 -0.50816 0.17778
-0.31075 -0.50846 0.17773
-0.31065 -0.50875 0.17767
-0.31054 -0.50904 0.17762
-0.31044 -0.50933 0.17757
-0.31033 -0.50961 0.17752
-0.31023 -0.5099 0.17746
-0.31013 -0.51019 0.17741
-0.31002 -0.51047 0.17736
-0.30992 -0.51075 0.1773
-0.30981 -0.51103 0.17725
-0.30971 -0.51131 0.1772
-0.30961 -0.51159 0.17714
-0.3095 -0.51187 0.17709
-0.3094 -0.51214 0.17704
-0.30929 -0.51242 0.17698
-0.30919 -0.51269 0.17693
-0.30909 -0.51296 0.17688
-0.30898 -0.51323 0.17682
-0.30888 -0.5135 0.17677
-0.30878 -0.51377 0.17672
-0.30867 -0.51403 0.17667
-0.30857 -0.5143 0.17661
-0.30847 -0.51456 0.17656
-0.30836 -0.51483 0.17651
-0.30826 -0.51509 0.17645
-0.30816 -0.51535 0.1764
-0.30806 -0.51561 0.17635
-0.30795 -0.51586 0.17629
-0.30785 -0.51612 0.17624
-0.30775 -0.51638 0.17619
-0.30764 -0.51663 0.17614
-0.30754 -0.51688 0.17608
-0.30744 -0.51714 0.17603
-0.30734 -0.51739 0.17598
-0.30723 -0.51764 0.17592
-0.30713 -0.51789 0.17587
-0.30703 -0.51813 0.17582
-0.30693 -0.51838 0.17576
-0.30682 -0.51862 0.17571
-0.30672 -0.51887 0.17566
-0.30662 -0.51911 0.1756
-0.30652 -0.51935 0.17555
-0.30642 -0.51959 0.1755
-0.30631 -0.51983 0.17545
-0.30621 -0.52007 0.17539
-0.30611 -0.52031 0.17534
-0.30601 -0.52054 0.17529
-0.30591 -0.52078 0.17523
-0.3058 -0.52101 0.17518
-0.3057 -0.52125 0.17513
-0.3056 -0.52148 0.17507
-0.3055 -0.52171 0.17502
-0.3054 -0.52194 0.17497
-0.3053 -0.52217 0.17492
-0.3052 -0.52239 0.17486
-0.30509 -0.52262 0.17481
-0.30499 -0.52285 0.17476
-0.30489 -0.52307 0.1747
-0.30479 -0.52329 0.17465
-0.30469 -0.52352 0.1746
-0.30459 -0.52374 0.17455
-0.30449 -0.52396 0.17449
-0.30439 -0.52418 0.17444
-0.30429 -0.5244 0.17439
-0.30419 -0.52461 0.17433
-0.30409 -0.52483 0.17428
-0.30398 -0.52504 0.17423
-0.30388 -0.52526 0.17418
-0.30378 -0.52547 0.17412
-0.30368 -0.52569 0.17407
-0.30358 -0.5259 0.17402
-0.30348 -0.52611 0.17396
-0.30338 -0.52632 0.17391
-0.30328 -0.52653 0.17386
-0.30318 -0.52673 0.17381
-0.30308 -0.52694 0.17375
-0.30298 -0.52715 0.1737
-0.30288 -0.52735 0.17365
-0.30278 -0.52756 0.17359
-0.30268 -0.52776 0.17354
-0.30258 -0.52796 0.17349
-0.30248 -0.52816 0.17344
-0.30238 -0.52836 0.17338
-0.30228 -0.52856 0.17333
-0.30218 -0.52876 0.17328
-0.30208 -0.52896 0.17322
-0.30198 -0.52916 0.17317
-0.30188 -0.52935 0.17312
-0.30178 -0.52955 0.17307
-0.30168 -0.52974 0.17301
-0.30158 -0.52994 0.17296
-0.30148 -0.53013 0.17291
-0.30138 -0.53032 0.17285
-0.30128 -0.53052 0.1728
-0.30118 -0.53071 0.17275
-0.30108 -0.5309 0.1727
-0.30098 -0.53108 0.17264
-0.30088 -0.53127 0.17259
-0.30078 -0.53146 0.17254
-0.30068 -0.53165 0.17248
-0.30058 -0.53183 0.17243
-0.30048 -0.53202 0.17238
-0.30038 -0.5322 0.17233
-0.30029 -0.53238 0.17227
-0.30019 -0.53256 0.17222
-0.30009 -0.53275 0.17217
-0.29999 -0.53293 0.17211
-0.29989 -0.53311 0.17206
-0.29979 -0.53329 0.17201
-0.29969 -0.53346 0.17196
-0.29959 -0.53364 0.1719
-0.29949 -0.53382 0.17185
-0.29939 -0.53399 0.1718
-0.2993 -0.53417 0.17174
-0.2992 -0.53434 0.17169
-0.2991 -0.53452 0.17164
-0.299 -0.53469 0.17159
-0.2989 -0.53486 0.17153
-0.2988 -0.53503 0.17148
-0.2987 -0.5352 0.17143
-0.29861 -0.53537 0.17138
-0.29851 -0.53554 0.17132
-0.29841 -0.53571 0.17127
-0.29831 -0.53588 0.17122
-0.29821 -0.53605 0.17116
-0.29811 -0.53621 0.17111
-0.29801 -0.53638 0.17106
-0.29792 -0.53654 0.17101
-0.29782 -0.53671 0.17095
-0.29772 -0.53687 0.1709
-0.29762 -0.53703 0.17085
-0.29752 -0.5372 0.1708
-0.29743 -0.53736 0.17074
-0.29733 -0.53752 0.17069
-0.29723 -0.53768 0.17064
-0.29713 -0.53784 0.17058
-0.29703 -0.538 0.17053
-0.29694 -0.53815 0.17048
-0.29684 -0.53831 0.17043
-0.29674 -0.53847 0.17037
-0.29664 -0.53862 0.17032
-0.29654 -0.53878 0.17027
-0.29645 -0.53893 0.17022
-0.29635 -0.53909 0.17016
-0.29625 -0.53924 0.17011
-0.29615 -0.53939 0.17006
-0.29606 -0.53954 0.17001
-0.29596 -0.5397 0.16995
-0.29586 -0.53985 0.1699
-0.29576 -0.54 0.16985
-0.29567 -0.54015 0.16979
-0.29557 -0.5403 0.16974
-0.29547 -0.54044 0.16969
-0.29537 -0.54059 0.16964
-0.29528 -0.54074 0.16958
-0.29518 -0.54088 0.16953
-0.29508 -0.54103 0.16948
-0.29499 -0.54118 0.16943
-0.29489 -0.54132 0.16937
-0.29479 -0.54146 0.16932
-0.29469 -0.54161 0.16927
-0.2946 -0.54175 0.16922
-0.2945 -0.54189 0.16916
-0.2944 -0.54203 0.16911
-0.2943 -0.54218 0.16906
-0.29421 -0.54232 0.16901
-0.29411 -0.54246 0.16895
-0.29401 -0.5426 0.1689
-0.29392 -0.54273 0.16885
-0.29382 -0.54287 0.16879
-0.29372 -0.54301 0.16874
-0.29362 -0.54315 0.16869
-0.29353 -0.54328 0.16864
-0.29343 -0.54342 0.16858
-0.29333 -0.54355 0.16853
-0.29324 -0.54369 0.16848
-0.29314 -0.54382 0.16843
-0.29304 -0.54396 0.16837
-0.29295 -0.54409 0.16832
-0.29285 -0.54422 0.16827
-0.29275 -0.54436 0.16822
-0.29266 -0.54449 0.16816
-0.29256 -0.54462 0.16811
-0.29246 -0.54475 0.16806
-0.29237 -0.54488 0.168
-0.29227 -0.54501 0.16795
-0.29217 -0.54514 0.1679
-0.29208 -0.54526 0.16785
-0.29198 -0.54539 0.16779
-0.29188 -0.54552 0.16774
-0.29179 -0.54565 0.16769
-0.29169 -0.54577 0.16764
-0.29159 -0.5459 0.16758
-0.2915 -0.54602 0.16753
-0.2914 -0.54615 0.16748
-0.29131 -0.54627 0.16743
-0.29121 -0.54639 0.16737
-0.29111 -0.54652 0.16732
-0.29102 -0.54664 0.16727
-0.29092 -0.54676 0.16722
-0.29082 -0.54688 0.16716
-0.29073 -0.547 0.16711
-0.29063 -0.54712 0.16706
-0.29054 -0.54725 0.167
-0.29044 -0.54736 0.16695
-0.29034 -0.54748 0.1669
-0.29025 -0.5476 0.16685
-0.29015 -0.54772 0.16679
-0.29006 -0.54784 0.16674
-0.28996 -0.54795 0.16669
-0.28986 -0.54807 0.16664
-0.28977 -0.54819 0.16658
-0.28967 -0.5483 0.16653
-0.28958 -0.54842 0.16648
-0.28948 -0.54853 0.16643
-0.28938 -0.54865 0.16637
-0.28929 -0.54876 0.16632
-0.28919 -0.54887 0.16627
-0.2891 -0.54899 0.16622
-0.289 -0.5491 0.16616
-0.28891 -0.54921 0.16611
-0.28881 -0.54932 0.16606
-0.28872 -0.54943 0.16601
-0.28862 -0.54954 0.16595
-0.28852 -0.54965 0.1659
-0.28843 -0.54976 0.16585
-0.28833 -0.54987 0.1658
-0.28824 -0.54998 0.16574
-0.28814 -0.55009 0.16569
-0.28805 -0.5502 0.16564
-0.28795 -0.55031 0.16559
-0.28786 -0.55041 0.16553
-0.28776 -0.55052 0.16548
-0.28766 -0.55063 0.16543
-0.28757 -0.55073 0.16538
-0.28747 -0.55084 0.16532
-0.28738 -0.55094 0.16527
-0.28728 -0.55105 0.16522
-0.28719 -0.55115 0.16517
-0.28709 -0.55125 0.16511
-0.287 -0.55136 0.16506
-0.2869 -0.55146 0.16501
-0.28681 -0.55156 0.16496
-0.28671 -0.55166 0.1649
-0.28662 -0.55176 0.16485
-0.28652 -0.55187 0.1648
-0.28643 -0.55197 0.16475
-0.28633 -0.55207 0.16469
-0.28624 -0.55217 0.16464
-0.28614 -0.55227 0.16459
-0.28605 -0.55237 0.16454
-0.28595 -0.55246 0.16448
-0.28586 -0.55256 0.16443
-0.28576 -0.55266 0.16438
-0.28567 -0.55276 0.16433
-0.28557 -0.55286 0.16427
-0.28548 -0.55295 0.16422
-0.28538 -0.55305 0.16417
-0.28529 -0.55314 0.16412
-0.28519 -0.55324 0.16406
-0.2851 -0.55334 0.16401
-0.285 -0.55343 0.16396
-0.28491 -0.55353 0.16391
-0.28481 -0.55362 0.16385
-0.28472 -0.55371 0.1638
-0.28462 -0.55381 0.16375
-0.28453 -0.5539 0.1637
-0.28443 -0.55399 0.16364
-0.28434 -0.55408 0.16359
-0.28424 -0.55418 0.16354
-0.28415 -0.55427 0.16349
-0.28406 -0.55436 0.16343
-0.28396 -0.55445 0.16338
-0.28387 -0.55454 0.16333
-0.28377 -0.55463 0.16328
-0.28368 -0.55472 0.16322
-0.28358 -0.55481 0.16317
-0.28349 -0.5549 0.16312
-0.28339 -0.55499 0.16307
-0.2833 -0.55508 0.16301
-0.2832 -0.55516 0.16296
-0.28311 -0.55525 0.16291
-0.28302 -0.55534 0.16286
-0.28292 -0.55543 0.1628
-0.28283 -0.55551 0.16275
-0.28273 -0.5556 0.1627
-0.28264 -0.55569 0.16265
-0.28254 -0.55577 0.16259
-0.28245 -0.55586 0.16254
-0.28235 -0.55594 0.16249
-0.28226 -0.55603 0.16244
-0.28217 -0.55611 0.16239
-0.28207 -0.55619 0.16233
-0.28198 -0.55628 0.16228
-0.28188 -0.55636 0.16223
-0.28179 -0.55644 0.16217
-0.28169 -0.55653 0.16212
-0.2816 -0.55661 0.16207
-0.2815 -0.55669 0.16202
-0.28141 -0.55677 0.16196
-0.28132 -0.55685 0.16191
-0.28122 -0.55694 0.16186
-0.28113 -0.55702 0.16181
-0.28103 -0.5571 0.16175
-0.28094 -0.55718 0.1617
-0.28084 -0.55726 0.16165
-0.28075 -0.55734 0.1616
-0.28066 -0.55742 0.16154
-0.28056 -0.55749 0.16149
-0.28047 -0.55757 0.16144
-0.28037 -0.55765 0.16139
-0.28028 -0.55773 0.16133
-0.28019 -0.55781 0.16128
-0.28009 -0.55788 0.16123
-0.28 -0.55796 0.16118
-0.2799 -0.55804 0.16113
-0.27981 -0.55811 0.16107
-0.27972 -0.55819 0.16102
-0.27962 -0.55827 0.16097
-0.27953 -0.55834 0.16091
-0.27943 -0.55842 0.16086
-0.27934 -0.55849 0.16081
-0.27925 -0.55857 0.16076
-0.27915 -0.55864 0.16071
-0.27906 -0.55872 0.16065
-0.27896 -0.55879 0.1606
-0.27887 -0.55886 0.16055
-0.27878 -0.55894 0.1605
-0.27868 -0.55901 0.16044
-0.27859 -0.55908 0.16039
-0.2785 -0.55915 0.16034
-0.2784 -0.55923 0.16029
-0.27831 -0.5593 0.16023
-0.27821 -0.55937 0.16018
-0.27812 -0.55944 0.16013
-0.27803 -0.55951 0.16008
-0.27793 -0.55958 0.16002
-0.27784 -0.55965 0.15997
-0.27775 -0.55972 0.15992
-0.27765 -0.55979 0.15987
-0.27756 -0.55986 0.15981
-0.27746 -0.55993 0.15976
-0.27737 -0.56 0.15971
-0.27728 -0.56007 0.15966
-0.27718 -0.56014 0.1596
-0.27709 -0.56021 0.15955
-0.277 -0.56027 0.1595
-0.2769 -0.56034 0.15945
-0.27681 -0.56041 0.1594
-0.27672 -0.56048 0.15934
-0.27662 -0.56054 0.15929
-0.27653 -0.56061 0.15924
-0.27644 -0.56068 0.15919
-0.27634 -0.56074 0.15913
-0.27625 -0.56081 0.15908
-0.27616 -0.56087 0.15903
-0.27606 -0.56094 0.15898
-0.27597 -0.561 0.15892
-0.27588 -0.56107 0.15887
-0.27578 -0.56113 0.15882
-0.27569 -0.5612 0.15877
-0.2756 -0.56126 0.15871
-0.2755 -0.56132 0.15866
-0.27541 -0.56139 0.15861
-0.27532 -0.56145 0.15856
-0.27522 -0.56151 0.1585
-0.27513 -0.56158 0.15845
-0.27504 -0.56164 0.1584
-0.27494 -0.5617 0.15835
-0.27485 -0.56176 0.1583
-0.27476 -0.56183 0.15824
-0.27466 -0.56189 0.15819
-0.27457 -0.56195 0.15814
-0.27448 -0.56201 0.15809
-0.27438 -0.56207 0.15803
-0.27429 -0.56213 0.15798
-0.2742 -0.56219 0.15793
-0.27411 -0.56225 0.15788
-0.27401 -0.56231 0.15782
-0.27392 -0.56237 0.15777
-0.27383 -0.56243 0.15772
-0.27373 -0.56249 0.15767
-0.27364 -0.56255 0.15761
-0.27355 -0.56261 0.15756
-0.27345 -0.56267 0.15751
-0.27336 -0.56273 0.15746
-0.27327 -0.56279 0.15741
-0.27317 -0.56284 0.15735
-0.27308 -0.5629 0.1573
-0.27299 -0.56296 0.15725
-0.2729 -0.56302 0.1572
-0.2728 -0.56307 0.15714
-0.27271 -0.56313 0.15709
-0.27262 -0.56319 0.15704
-0.27252 -0.56324 0.15699
-0.27243 -0.5633 0.15693
-0.27234 -0.56336 0.15688
-0.27225 -0.56341 0.15683
-0.27215 -0.56347 0.15678
-0.27206 -0.56352 0.15673
-0.27197 -0.56358 0.15667
-0.27187 -0.56363 0.15662
-0.27178 -0.56369 0.15657
-0.27169 -0.56374 0.15652
-0.2716 -0.5638 0.15646
-0.2715 -0.56385 0.15641
-0.27141 -0.5639 0.15636
-0.27132 -0.56396 0.15631
-0.27122 -0.56401 0.15625
-0.27113 -0.56406 0.1562
-0.27104 -0.56412 0.15615
-0.27095 -0.56417 0.1561
-0.27085 -0.56422 0.15604
-0.27076 -0.56428 0.15599
-0.27067 -0.56433 0.15594
-0.27058 -0.56438 0.15589
-0.27048 -0.56443 0.15584
-0.27039 -0.56448 0.15578
-0.2703 -0.56453 0.15573
-0.2702 -0.56459 0.15568
-0.27011 -0.56464 0.15563
-0.27002 -0.56469 0.15557
-0.26993 -0.56474 0.15552
-0.26983 -0.56479 0.15547
-0.26974 -0.56484 0.15542
-0.26965 -0.56489 0.15537
-0.26956 -0.56494 0.15531
-0.26946 -0.56499 0.15526
-0.26937 -0.56504 0.15521
-0.26928 -0.56509 0.15516
-0.26919 -0.56514 0.1551
-0.26909 -0.56519 0.15505
-0.269 -0.56524 0.155
-0.26891 -0.56528 0.15495
-0.26882 -0.56533 0.15489
-0.26872 -0.56538 0.15484
-0.26863 -0.56543 0.15479
-0.26854 -0.56548 0.15474
-0.26845 -0.56552 0.15468
-0.26835 -0.56557 0.15463
-0.26826 -0.56562 0.15458
-0.26817 -0.56567 0.15453
-0.26808 -0.56571 0.15448
-0.26798 -0.56576 0.15442
-0.26789 -0.56581 0.15437
-0.2678 -0.56585 0.15432
-0.26771 -0.5659 0.15427
-0.26761 -0.56595 0.15421
-0.26752 -0.56599 0.15416
-0.26743 -0.56604 0.15411
-0.26734 -0.56608 0.15406
-0.26724 -0.56613 0.154
-0.26715 -0.56617 0.15395
-0.26706 -0.56622 0.1539
-0.26697 -0.56626 0.15385
-0.26687 -0.56631 0.1538
-0.26678 -0.56635 0.15374
-0.26669 -0.5664 0.15369
-0.2666 -0.56644 0.15364
-0.2665 -0.56649 0.15359
-0.26641 -0.56653 0.15353
-0.26632 -0.56657 0.15348
-0.26623 -0.56662 0.15343
-0.26613 -0.56666 0.15338
-0.26604 -0.5667 0.15332
-0.26595 -0.56675 0.15327
-0.26586 -0.56679 0.15322
-0.26576 -0.56683 0.15317
-0.26567 -0.56688 0.15311
-0.26558 -0.56692 0.15306
-0.26549 -0.56696 0.15301
-0.26539 -0.567 0.15296
-0.2653 -0.56705 0.1529
-0.26521 -0.56709 0.15285
-0.26512 -0.56713 0.1528
-0.26503 -0.56717 0.15275
-0.26493 -0.56721 0.1527
-0.26484 -0.56725 0.15264
-0.26475 -0.56729 0.15259
-0.26466 -0.56734 0.15254
-0.26456 -0.56738 0.15249
-0.26447 -0.56742 0.15243
-0.26438 -0.56746 0.15238
-0.26429 -0.5675 0.15233
-0.26419 -0.56754 0.15228
-0.2641 -0.56758 0.15222
-0.26401 -0.56762 0.15217
-0.26392 -0.56766 0.15212
-0.26383 -0.5677 0.15207
-0.26373 -0.56774 0.15201
-0.26364 -0.56778 0.15196
-0.26355 -0.56781 0.15191
-0.26346 -0.56785 0.15186
-0.26336 -0.56789 0.15181
-0.26327 -0.56793 0.15175
-0.26318 -0.56797 0.1517
-0.26309 -0.56801 0.15165
-0.263 -0.56805 0.1516
-0.2629 -0.56808 0.15154
-0.26281 -0.56812 0.15149
-0.26272 -0.56816 0.15144
-0.26263 -0.5682 0.15139
-0.26254 -0.56824 0.15133
-0.26244 -0.56827 0.15128
-0.26235 -0.56831 0.15123
-0.26226 -0.56835 0.15118
-0.26217 -0.56838 0.15112
-0.26207 -0.56842 0.15107
